"Id" "label" "source" "subfam" "expt" "I1.2" "I1.4" "I1.8" "I2.5" "I2" "I3" "I4" "I6"
"3877" 3877 "PVP01_0102200" "P01" "P01" "known" 1 12 35 41 38 42 146 186
"3878" 3878 "PVP01_0001480" "P01" "P01" "known" 4 3 3 3 3 4 4 12
"3879" 3879 "PVP01_0007120" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"3880" 3880 "PVP01_0000940" "P01" "P01" "known" 2 6 8 7 8 7 7 8
"3881" 3881 "PVP01_0002510" "P01" "P01" "known" 4 3 3 3 3 4 4 12
"3882" 3882 "PVP01_0201700" "P01" "P01" "known" 2 10 16 47 43 52 52 48
"3883" 3883 "PVP01_0501400" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"3884" 3884 "PVP01_0010160" "P01" "P01" "known" 5 5 6 9 5 8 8 7
"3885" 3885 "PVP01_0010150" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3886" 3886 "PVP01_0004880" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"3887" 3887 "PVP01_0300400" "P01" "P01" "known" 1 1 2 2 2 2 2 25
"3888" 3888 "PVP01_0001100" "P01" "P01" "known" 2 6 8 7 8 7 7 8
"3889" 3889 "PVP01_0001990" "P01" "P01" "known" 6 8 10 89 10 113 129 162
"3890" 3890 "PVP01_0006480" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3891" 3891 "PVX_130260" "Sal1" "Sal1" "known" 1 1 26 31 26 30 27 27
"3892" 3892 "PVP01_0002490" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"3893" 3893 "PVP01_0009330" "P01" "P01" "known" 6 8 10 83 10 104 120 146
"3894" 3894 "PVP01_0008410" "P01" "P01" "known" 2 7 9 8 9 9 70 69
"3895" 3895 "PVP01_0000740" "P01" "P01" "known" 2 9 11 12 11 51 59 176
"3896" 3896 "PVP01_0502200" "P01" "P01" "known" 2 7 9 8 9 9 11 15
"3897" 3897 "PVP01_0121000" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"3898" 3898 "PVP01_0007930" "P01" "P01" "known" 8 11 37 50 44 53 53 52
"3899" 3899 "PVP01_0000700" "P01" "P01" "known" 2 9 11 48 11 51 133 154
"3900" 3900 "PVX_052690" "Sal1" "C" "known" 3 4 5 5 6 5 5 3
"3901" 3901 "PVP01_0001900" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"3902" 3902 "PVP01_0220200" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"3903" 3903 "PVP01_0001570" "P01" "P01" "known" 8 11 19 33 21 110 118 158
"3904" 3904 "PVP01_0838600" "P01" "P01" "known" 7 14 18 22 19 20 20 20
"3905" 3905 "PVP01_0006840" "P01" "P01" "known" 1 12 22 24 22 93 95 118
"3906" 3906 "PVP01_0010110" "P01" "P01" "known" 1 1 2 21 2 18 17 29
"3907" 3907 "PVP01_0007800" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"3908" 3908 "PVP01_0005800" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"3909" 3909 "PVP01_0005920" "P01" "P01" "known" 4 3 3 3 3 4 4 12
"3910" 3910 "PVP01_0010710" "P01" "P01" "known" 8 11 37 50 44 53 53 52
"3911" 3911 "PVP01_0009860" "P01" "P01" "known" 22 44 71 115 89 143 165 210
"3912" 3912 "PVX_097540" "Sal1" "E" "known" 1 1 2 2 2 2 2 4
"3913" 3913 "PVP01_0004310" "P01" "P01" "known" 6 25 46 84 54 105 121 147
"3914" 3914 "PVP01_0002210" "P01" "P01" "known" 1 1 7 6 7 6 6 5
"3915" 3915 "PVP01_0004810" "P01" "P01" "known" 2 7 9 8 9 89 64 94
"3916" 3916 "PVP01_0004010" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"3917" 3917 "PVP01_0004820" "P01" "P01" "known" 2 17 23 25 23 23 30 51
"3918" 3918 "PVP01_0500700" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"3919" 3919 "PVP01_0010440" "P01" "P01" "known" 1 1 13 11 12 12 12 13
"3920" 3920 "PVP01_0004960" "P01" "P01" "known" 6 8 10 75 10 75 78 83
"3921" 3921 "PVP01_0004030" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"3922" 3922 "PVP01_0005820" "P01" "P01" "known" 3 4 5 5 6 5 5 3
"3923" 3923 "PVP01_1100400" "P01" "P01" "known" 3 2 36 32 30 58 61 120
"3924" 3924 "PVP01_0839800" "P01" "P01" "known" 6 8 10 26 10 24 31 123
"3925" 3925 "PVP01_0001190" "P01" "P01" "known" 2 6 8 7 8 7 7 8
"3926" 3926 "PVP01_0008200" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3927" 3927 "PVX_086880" "Sal1" "Sal1" "known" 1 1 2 2 2 2 2 4
"3928" 3928 "PVP01_0001380" "P01" "P01" "known" 2 6 8 7 8 7 7 96
"3929" 3929 "PVP01_0219700" "P01" "P01" "known" 5 5 6 9 5 8 8 7
"3930" 3930 "PVP01_0400200" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3931" 3931 "PVP01_0101400" "P01" "P01" "known" 1 1 2 2 2 2 23 35
"3932" 3932 "PVP01_0008990" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3933" 3933 "PVP01_0000310" "P01" "P01" "known" 5 5 28 37 31 34 36 34
"3934" 3934 "PVP01_0009510" "P01" "P01" "known" 5 5 6 10 5 10 9 9
"3935" 3935 "PVP01_0403500" "P01" "P01" "known" 1 1 13 11 12 12 12 13
"3936" 3936 "PVX_004537" "Sal1" "E" "known" 1 1 7 6 7 49 47 46
"3937" 3937 "PVP01_0001490" "P01" "P01" "known" 6 8 10 17 10 40 40 114
"3938" 3938 "PVP01_0007180" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3939" 3939 "PVP01_0010940" "P01" "P01" "known" 5 5 6 9 5 8 8 7
"3940" 3940 "PVP01_0011130" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3941" 3941 "PVP01_0009400" "P01" "P01" "known" 6 8 10 49 10 40 40 65
"3942" 3942 "PVP01_0001350" "P01" "P01" "known" 2 16 21 68 57 78 90 105
"3943" 3943 "PVP01_0800600" "P01" "P01" "known" 1 1 2 2 2 2 2 4
"3944" 3944 "PVP01_0006730" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"3945" 3945 "PVX_023685" "Sal1" "I" "known" 5 5 6 9 5 8 8 7
"3946" 3946 "PVP01_0003680" "P01" "P01" "known" 2 7 9 8 9 9 70 69
"3947" 3947 "PVX_054690" "Sal1" "I" "known" 5 5 6 9 5 8 8 7
"3948" 3948 "PVP01_0010380" "P01" "P01" "known" 1 1 7 6 7 6 6 5
"3949" 3949 "PVP01_0002380" "P01" "P01" "known" 4 3 3 3 3 11 4 12
"3950" 3950 "PVP01_0003630" "P01" "P01" "known" 2 7 9 73 58 85 91 106
"3951" 3951 "PVP01_0005540" "P01" "P01" "known" 1 1 1 6 7 6 6 5
"3952" 3952 "PVP01_0101600" "P01" "P01" "known" 1 1 2 2 2 2 2 25
"3953" 3953 "PVX_106725" "Sal1" "E" "known" 1 1 12 20 15 17 18 19
"3954" 3954 "PVP01_0001550" "P01" "P01" "known" 2 7 9 8 9 9 11 15
"3955" 3955 "PVX_120330" "Sal1" "C" "known" 3 4 5 13 13 13 13 11
"3956" 3956 "PVP01_0004910" "P01" "P01" "known" 2 9 11 77 61 95 105 126
"3957" 3957 "PVP01_0006410" "P01" "P01" "known" 4 3 3 3 3 4 4 12
"3958" 3958 "PVP01_0009360" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3959" 3959 "PVP01_0000880" "P01" "P01" "known" 2 9 11 48 11 51 59 97
"3960" 3960 "PVX_051190" "Sal1" "Sal1" "known" 1 12 22 24 22 26 26 31
"3961" 3961 "PVX_048190" "Sal1" "I" "known" 5 5 6 10 5 10 9 9
"3962" 3962 "PVP01_0009480" "P01" "P01" "known" 8 11 30 38 33 35 34 42
"3963" 3963 "PVP01_0004430" "P01" "P01" "known" 5 5 6 10 5 10 9 9
"3964" 3964 "PVP01_0001300" "P01" "P01" "known" 2 7 9 8 9 9 11 15
"3965" 3965 "PVP01_1471200" "P01" "P01" "known" 2 20 31 69 34 82 93 108
"3966" 3966 "PVP01_1148200" "P01" "P01" "known" 1 1 12 52 46 64 73 78
"3967" 3967 "PVX_038190" "Sal1" "E" "known" 1 1 1 1 1 1 1 1
"3968" 3968 "PVP01_0010310" "P01" "P01" "known" 8 11 19 33 21 110 118 158
"3969" 3969 "PVP01_0217500" "P01" "P01" "known" 1 1 2 2 2 2 2 58
"3970" 3970 "PVP01_0007910" "P01" "P01" "known" 4 3 3 3 3 11 10 10
"3971" 3971 "PVP01_1271700" "P01" "P01" "known" 1 1 15 15 16 56 49 44
"3972" 3972 "PVP01_0000730" "P01" "P01" "known" 2 9 11 65 11 125 145 184
"3973" 3973 "PVP01_0003520" "P01" "P01" "known" 2 13 17 18 18 16 16 17
"3974" 3974 "PVP01_0004670" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"3975" 3975 "PVP01_0533900" "P01" "P01" "known" 1 1 15 15 16 21 21 22
"3976" 3976 "PVX_119215" "Sal1" "Sal1" "known" 7 21 34 45 40 46 45 193
"3977" 3977 "PVP01_0000910" "P01" "P01" "known" 2 9 11 65 11 73 82 107
"3978" 3978 "PVX_006580" "Sal1" "C" "known" 3 2 4 4 4 3 3 2
"3979" 3979 "PVP01_0003640" "P01" "P01" "known" 2 13 17 18 18 16 16 17
"3980" 3980 "PVP01_0002050" "P01" "P01" "known" 1 1 13 11 12 12 12 13
"3981" 3981 "PVP01_0839400" "P01" "P01" "known" 1 1 13 11 12 12 12 13
"3982" 3982 "PVP01_0533600" "P01" "P01" "known" 1 1 2 2 2 2 2 32
"3983" 3983 "PVP01_0007420" "P01" "P01" "known" 5 5 6 10 5 10 9 9
"3984" 3984 "PVP01_0007540" "P01" "P01" "known" 8 11 37 50 44 53 53 52
"3985" 3985 "PVP01_0201900" "P01" "P01" "known" 2 10 16 47 43 52 52 48
"3986" 3986 "PVP01_0006050" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"3987" 3987 "PVP01_1148300" "P01" "P01" "known" 1 1 2 2 2 2 2 4
"3988" 3988 "PVP01_0100200" "P01" "P01" "known" 6 8 10 49 10 40 40 65
"3989" 3989 "PVP01_0002140" "P01" "P01" "known" 6 8 10 26 10 24 31 195
"3990" 3990 "PVP01_0000450" "P01" "P01" "known" 2 9 11 65 11 73 82 107
"3991" 3991 "PVP01_0008430" "P01" "P01" "known" 2 16 21 27 24 32 32 41
"3992" 3992 "PVP01_0000850" "P01" "P01" "known" 2 9 11 48 11 51 133 154
"3993" 3993 "PVP01_0120800" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"3994" 3994 "PVX_112630" "Sal1" "E" "known" 1 1 24 40 35 41 41 40
"3995" 3995 "PVP01_1201300" "P01" "P01" "known" 1 1 33 30 28 63 71 77
"3996" 3996 "PVP01_0006740" "P01" "P01" "known" 4 3 3 3 3 11 10 10
"3997" 3997 "PVX_041690" "Sal1" "E" "known" 1 1 1 1 1 1 1 1
"3998" 3998 "PVX_096910" "Sal1" "E" "known" 1 1 2 2 2 2 23 35
"3999" 3999 "PVX_023185" "Sal1" "E" "known" 1 1 1 1 1 1 1 1
"4000" 4000 "PVP01_0535400" "P01" "P01" "known" 3 4 5 5 6 5 5 3
"4001" 4001 "PVP01_0002430" "P01" "P01" "known" 2 7 9 66 9 67 76 81
"4002" 4002 "PVP01_0006440" "P01" "P01" "known" 2 7 9 78 62 96 107 128
"4003" 4003 "PVP01_0009160" "P01" "P01" "known" 6 8 10 26 10 24 31 123
"4004" 4004 "PVP01_0950000" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"4005" 4005 "PVP01_0008050" "P01" "P01" "known" 5 5 6 9 5 8 8 7
"4006" 4006 "PVX_013620" "Sal1" "E" "known" 1 1 7 6 7 6 6 5
"4007" 4007 "PVP01_0001590" "P01" "P01" "known" 6 8 10 75 10 75 78 83
"4008" 4008 "PVX_088798" "Sal1" "Sal1" "known" 3 2 4 4 4 3 140 178
"4009" 4009 "PVX_102630" "Sal1" "I" "known" 5 5 6 10 5 10 9 9
"4010" 4010 "PVP01_0004450" "P01" "P01" "known" 1 12 22 24 22 26 26 31
"4011" 4011 "PVP01_0007820" "P01" "P01" "known" 6 8 10 49 10 40 40 65
"4012" 4012 "PVP01_0534500" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"4013" 4013 "PVX_124725" "Sal1" "E" "known" 1 1 2 2 2 2 2 4
"4014" 4014 "PVP01_0119800" "P01" "P01" "known" 1 1 2 19 2 27 55 55
"4015" 4015 "PVX_088795" "Sal1" "Sal1" "known" 1 1 39 53 45 55 56 56
"4016" 4016 "PVP01_0006370" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4017" 4017 "PVX_069690" "Sal1" "Sal1" "known" 1 12 22 24 22 26 26 31
"4018" 4018 "PVP01_0003710" "P01" "P01" "known" 2 23 43 99 50 124 144 182
"4019" 4019 "PVP01_0006700" "P01" "P01" "known" 8 11 30 38 33 35 34 42
"4020" 4020 "PVX_083575" "Sal1" "E" "known" 1 1 2 30 28 63 71 77
"4021" 4021 "PVP01_0009750" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4022" 4022 "PVP01_0004420" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"4023" 4023 "PVP01_0219400" "P01" "P01" "known" 2 17 23 25 23 23 30 51
"4024" 4024 "PVP01_0000550" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"4025" 4025 "PVP01_0006140" "P01" "P01" "known" 2 17 23 25 23 23 30 51
"4026" 4026 "PVP01_0010600" "P01" "P01" "known" 3 4 5 5 6 5 5 3
"4027" 4027 "PVP01_0003730" "P01" "P01" "known" 5 5 6 10 5 10 9 9
"4028" 4028 "PVP01_0737100" "P01" "P01" "known" 2 17 23 25 23 23 30 51
"4029" 4029 "PVP01_0200300" "P01" "P01" "known" 1 1 12 20 15 17 18 19
"4030" 4030 "PVP01_1271800" "P01" "P01" "known" 3 2 45 64 51 77 85 95
"4031" 4031 "PVX_003495" "Sal1" "E" "known" 1 1 2 2 2 2 2 91
"4032" 4032 "PVP01_0001630" "P01" "P01" "known" 1 1 12 20 15 17 18 19
"4033" 4033 "PVX_063690" "Sal1" "G" "known" 4 3 3 3 3 4 4 6
"4034" 4034 "PVP01_0002180" "P01" "P01" "known" 3 4 5 5 6 5 5 3
"4035" 4035 "PVX_005065" "Sal1" "C" "known" 3 4 5 5 6 5 5 3
"4036" 4036 "PVP01_0003370" "P01" "P01" "known" 6 25 46 87 54 109 126 156
"4037" 4037 "PVP01_0003330" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"4038" 4038 "PVP01_0007850" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4039" 4039 "PVP01_0001240" "P01" "P01" "known" 2 6 8 7 8 7 7 96
"4040" 4040 "PVX_028190" "Sal1" "C" "known" 3 2 4 4 4 3 3 2
"4041" 4041 "PVP01_0003400" "P01" "P01" "known" 9 15 20 88 66 111 127 159
"4042" 4042 "PVP01_0218200" "P01" "P01" "known" 1 1 2 2 2 2 2 29
"4043" 4043 "PVP01_0007520" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4044" 4044 "PVP01_0008550" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4045" 4045 "PVP01_1002300" "P01" "P01" "known" 2 6 8 7 8 7 97 89
"4046" 4046 "PVP01_0300200" "P01" "P01" "known" 9 15 20 23 20 19 19 23
"4047" 4047 "PVX_097530" "Sal1" "E" "known" 1 1 14 16 17 25 24 104
"4048" 4048 "PVP01_0001940" "P01" "P01" "known" 5 5 6 9 5 8 8 7
"4049" 4049 "PVP01_1200800" "P01" "P01" "known" 5 23 43 71 50 90 103 121
"4050" 4050 "PVX_010605" "Sal1" "J" "known" 2 7 9 8 9 9 70 69
"4051" 4051 "PVP01_0007510" "P01" "P01" "known" 2 7 9 66 9 67 76 81
"4052" 4052 "PVP01_0004440" "P01" "P01" "known" 4 3 3 3 3 4 4 12
"4053" 4053 "PVP01_0008380" "P01" "P01" "known" 6 8 10 26 10 24 130 163
"4054" 4054 "PVX_095990" "Sal1" "Sal1" "known" 3 2 4 4 4 3 3 2
"4055" 4055 "PVP01_1347500" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4056" 4056 "PVX_113230" "Sal1" "C" "known" 3 4 5 5 6 5 5 3
"4057" 4057 "PVP01_0007940" "P01" "P01" "known" 2 7 9 8 9 9 11 15
"4058" 4058 "PVX_051690" "Sal1" "C" "known" 3 2 4 4 4 3 3 2
"4059" 4059 "PVX_107745" "Sal1" "E" "known" 1 1 7 14 14 15 15 16
"4060" 4060 "PVP01_0005930" "P01" "P01" "known" 4 3 3 3 3 11 10 10
"4061" 4061 "PVP01_0000960" "P01" "P01" "known" 1 1 2 57 2 62 66 70
"4062" 4062 "PVX_083590" "Sal1" "E" "known" 1 1 1 1 1 1 1 1
"4063" 4063 "PVP01_0008190" "P01" "P01" "known" 5 5 6 10 5 10 9 9
"4064" 4064 "PVX_184285" "Sal1" "C" "known" 3 2 4 4 4 3 3 2
"4065" 4065 "PVX_115990" "Sal1" "K" "known" 2 17 23 25 23 50 48 4
"4066" 4066 "PVP01_0003740" "P01" "P01" "known" 2 7 9 8 9 9 11 15
"4067" 4067 "PVP01_0000410" "P01" "P01" "known" 2 9 11 65 11 73 82 107
"4068" 4068 "PVP01_0623600" "P01" "P01" "known" 3 4 5 5 6 5 5 3
"4069" 4069 "PVP01_0010180" "P01" "P01" "known" 2 7 9 8 9 9 70 69
"4070" 4070 "PVP01_0949400" "P01" "P01" "known" 3 4 5 5 6 5 5 3
"4071" 4071 "PVP01_0008300" "P01" "P01" "known" 2 9 11 48 11 51 59 165
"4072" 4072 "PVP01_1001600" "P01" "P01" "known" 2 6 8 7 8 7 7 8
"4073" 4073 "PVP01_0010880" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"4074" 4074 "PVX_096970" "Sal1" "Sal1" "known" 2 10 40 42 36 57 57 57
"4075" 4075 "PVP01_0008170" "P01" "P01" "known" 1 12 22 24 22 26 26 31
"4076" 4076 "PVP01_0003380" "P01" "P01" "known" 6 25 46 87 54 109 126 156
"4077" 4077 "PVP01_1473000" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"4078" 4078 "PVP01_0402300" "P01" "P01" "known" 5 5 6 10 5 10 9 9
"4079" 4079 "PVP01_1274000" "P01" "P01" "known" 4 3 3 3 3 4 4 12
"4080" 4080 "PVP01_0002930" "P01" "P01" "known" 4 3 3 3 3 4 4 98
"4081" 4081 "PVP01_0500900" "P01" "P01" "known" 2 12 22 24 22 26 95 118
"4082" 4082 "PVP01_0001710" "P01" "P01" "known" 2 7 9 8 9 9 70 69
"4083" 4083 "PVP01_0007760" "P01" "P01" "known" 2 13 17 96 74 121 141 179
"4084" 4084 "PVP01_0005750" "P01" "P01" "known" 6 25 46 84 54 105 121 147
"4085" 4085 "PVP01_0000440" "P01" "P01" "known" 5 5 28 37 31 34 36 34
"4086" 4086 "PVP01_0008780" "P01" "P01" "known" 4 3 3 3 3 4 4 21
"4087" 4087 "PVP01_0000320" "P01" "P01" "known" 2 7 9 8 9 9 11 129
"4088" 4088 "PVP01_0005260" "P01" "P01" "known" 4 33 60 104 78 132 154 199
"4089" 4089 "PVP01_0005950" "P01" "P01" "known" 1 1 2 21 2 18 17 29
"4090" 4090 "PVP01_0002540" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"4091" 4091 "PVP01_0001070" "P01" "P01" "known" 2 7 9 91 9 108 115 142
"4092" 4092 "PVP01_0008770" "P01" "P01" "known" 5 5 6 10 5 10 9 9
"4093" 4093 "PVP01_0001500" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"4094" 4094 "PVP01_0004400" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4095" 4095 "PVP01_0009450" "P01" "P01" "known" 8 11 30 38 33 35 34 42
"4096" 4096 "PVP01_0009010" "P01" "P01" "known" 2 16 21 27 24 32 32 41
"4097" 4097 "PVP01_0011070" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4098" 4098 "PVX_103660" "Sal1" "C" "known" 3 4 5 5 6 5 5 3
"4099" 4099 "PVP01_0004550" "P01" "P01" "known" 5 5 6 9 5 8 8 7
"4100" 4100 "PVP01_0007810" "P01" "P01" "known" 4 3 3 3 3 11 10 10
"4101" 4101 "PVP01_0006300" "P01" "P01" "known" 2 13 17 18 18 16 16 17
"4102" 4102 "PVP01_0102400" "P01" "P01" "known" 1 12 35 41 38 42 51 47
"4103" 4103 "PVP01_0102000" "P01" "P01" "known" 10 21 34 45 40 46 45 49
"4104" 4104 "PVP01_0737000" "P01" "P01" "known" 9 15 20 23 20 19 19 23
"4105" 4105 "PVP01_0009640" "P01" "P01" "known" 5 5 6 10 5 10 9 9
"4106" 4106 "PVP01_0500400" "P01" "P01" "known" 4 3 3 3 3 11 10 10
"4107" 4107 "PVP01_0005400" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"4108" 4108 "PVP01_0009310" "P01" "P01" "known" 2 7 9 8 9 9 11 15
"4109" 4109 "PVP01_1471700" "P01" "P01" "known" 3 4 5 5 6 5 5 3
"4110" 4110 "PVP01_0010190" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4111" 4111 "PVP01_0002480" "P01" "P01" "known" 2 16 21 27 24 32 32 41
"4112" 4112 "PVX_169270" "Sal1" "C" "known" 3 2 4 4 4 3 3 2
"4113" 4113 "PVX_134260" "Sal1" "E" "known" 1 1 26 31 26 30 27 27
"4114" 4114 "PVP01_0009740" "P01" "P01" "known" 1 1 13 11 12 12 12 13
"4115" 4115 "PVP01_0502500" "P01" "P01" "known" 2 7 9 8 9 9 11 191
"4116" 4116 "PVX_104185" "Sal1" "C" "known" 3 2 45 64 51 77 85 95
"4117" 4117 "PVP01_0004700" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"4118" 4118 "PVP01_0220800" "P01" "P01" "known" 2 18 25 28 25 28 25 26
"4119" 4119 "PVP01_0003050" "P01" "P01" "known" 1 1 2 2 2 2 2 13
"4120" 4120 "PVP01_0218000" "P01" "P01" "known" 1 1 2 2 2 2 2 4
"4121" 4121 "PVP01_0004470" "P01" "P01" "known" 3 2 54 97 67 122 142 180
"4122" 4122 "PVX_076695" "Sal1" "C" "known" 3 2 4 4 4 3 3 2
"4123" 4123 "PVP01_0004560" "P01" "P01" "known" 4 3 3 3 3 11 10 10
"4124" 4124 "PVP01_1002100" "P01" "P01" "known" 2 6 8 7 8 97 97 89
"4125" 4125 "PVP01_0010520" "P01" "P01" "known" 1 1 7 6 7 6 6 5
"4126" 4126 "PVP01_0002710" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"4127" 4127 "PVP01_0010320" "P01" "P01" "known" 2 17 23 25 23 23 30 51
"4128" 4128 "PVP01_0008630" "P01" "P01" "known" 7 14 18 61 19 68 77 82
"4129" 4129 "PVP01_0005250" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4130" 4130 "PVP01_0000930" "P01" "P01" "known" 2 6 8 7 8 7 7 8
"4131" 4131 "PVP01_0008280" "P01" "P01" "known" 10 19 27 34 29 31 29 30
"4132" 4132 "PVP01_1000300" "P01" "P01" "known" 2 6 8 7 8 7 7 75
"4133" 4133 "PVP01_0000660" "P01" "P01" "known" 10 19 27 34 29 31 29 30
"4134" 4134 "PVX_007085" "Sal1" "E" "known" 1 1 2 2 2 2 2 4
"4135" 4135 "PVP01_0001580" "P01" "P01" "known" 5 5 6 9 5 8 8 7
"4136" 4136 "PVP01_1469600" "P01" "P01" "known" 10 19 27 34 29 31 29 30
"4137" 4137 "PVP01_0121400" "P01" "P01" "known" 2 7 9 8 9 9 11 15
"4138" 4138 "PVP01_0005040" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"4139" 4139 "PVX_175270" "Sal1" "C" "known" 3 2 4 4 4 3 3 2
"4140" 4140 "PVP01_0008820" "P01" "P01" "known" 1 1 7 6 7 6 6 5
"4141" 4141 "PVP01_0006860" "P01" "P01" "known" 4 3 3 3 3 4 4 21
"4142" 4142 "PVP01_0005790" "P01" "P01" "known" 2 17 23 25 23 23 30 157
"4143" 4143 "PVP01_0005910" "P01" "P01" "known" 5 5 6 9 5 8 8 7
"4144" 4144 "PVP01_1472200" "P01" "P01" "known" 1 1 1 1 1 1 1 18
"4145" 4145 "PVP01_0120000" "P01" "P01" "known" 23 45 72 116 90 144 166 211
"4146" 4146 "PVP01_0003920" "P01" "P01" "known" 2 7 9 8 9 9 11 15
"4147" 4147 "PVP01_0003030" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4148" 4148 "PVX_061190" "Sal1" "C" "known" 3 2 4 4 4 3 3 2
"4149" 4149 "PVP01_0008650" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4150" 4150 "PVP01_0736200" "P01" "P01" "known" 1 1 12 20 15 17 18 19
"4151" 4151 "PVP01_0402500" "P01" "P01" "known" 2 18 25 28 25 28 25 26
"4152" 4152 "PVP01_0101300" "P01" "P01" "known" 2 17 23 25 23 23 30 112
"4153" 4153 "PVP01_0217800" "P01" "P01" "known" 2 6 8 7 8 7 7 169
"4154" 4154 "PVP01_1035300" "P01" "P01" "known" 9 15 20 23 20 19 19 23
"4155" 4155 "PVP01_0009890" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"4156" 4156 "PVP01_0009040" "P01" "P01" "known" 1 1 1 1 1 1 1 1
"4157" 4157 "PVP01_0005410" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"4158" 4158 "PVX_102130" "Sal1" "G" "known" 4 3 3 3 3 11 10 10
"4159" 4159 "PVP01_0121100" "P01" "P01" "known" 1 12 22 24 22 93 95 118
"4160" 4160 "PVP01_0838400" "P01" "P01" "known" 7 21 34 45 40 46 45 193
"4161" 4161 "PVP01_0005160" "P01" "P01" "known" 1 1 7 6 7 6 6 5
"4162" 4162 "PVP01_0001050" "P01" "P01" "known" 2 6 8 7 8 7 7 8
"4163" 4163 "PVP01_0838900" "P01" "P01" "known" 7 14 18 22 19 20 20 20
"4164" 4164 "PVP01_0004070" "P01" "P01" "known" 8 11 19 33 21 38 50 63
"4165" 4165 "PVP01_0002310" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"4166" 4166 "PVP01_0221200" "P01" "P01" "known" 4 3 3 3 3 4 4 6
"4167" 4167 "PVP01_0005900" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"4168" 4168 "PVP01_0002360" "P01" "P01" "known" 2 9 11 12 11 14 14 14
"4169" 4169 "PVP01_1471100" "P01" "P01" "known" 2 17 23 25 23 23 132 141
"4170" 4170 "PVP01_0000600" "P01" "P01" "known" 2 9 11 65 11 125 145 184
"4171" 4171 "PVP01_0009770" "P01" "P01" "known" 3 2 4 4 4 72 68 72
"4172" 4172 "PVP01_0007960" "P01" "P01" "known" 2 9 11 77 61 95 105 126
"4173" 4173 "PVP01_0737200" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4174" 4174 "PVX_061690" "Sal1" "E" "known" 1 1 1 1 1 1 1 1
"4175" 4175 "PVP01_0006960" "P01" "P01" "known" 1 1 2 35 2 12 12 13
"4176" 4176 "PVP01_0121200" "P01" "P01" "known" 8 11 19 33 21 110 118 158
"4177" 4177 "PVP01_0003820" "P01" "P01" "known" 3 2 4 4 4 3 3 2
"4178" 4178 "PVP01_0009530" "P01" "P01" "known" 3 2 4 4 4 72 68 72
"4179" 4179 "PVP01_0009370" "P01" "P01" "known" 8 11 37 50 44 53 53 52
