label,Id,source,subfam,expt,30pid25lngthI1.2,30pid25lngthI1.4,30pid25lngthI1.8,30pid25lngthI2,30pid25lngthI2.5,30pid25lngthI3,30pid25lngthI4,30pid25lngthI6
PVP01_0002050,3980,P01,P01,known,1,1,13,12,11,12,12,13
PVP01_0839400,3981,P01,P01,known,1,1,13,12,11,12,12,13
PVP01_0533600,3982,P01,P01,known,1,1,2,2,2,2,2,32
PVP01_0007420,3983,P01,P01,known,5,5,6,5,10,10,9,9
PVP01_0007540,3984,P01,P01,known,8,11,37,44,50,53,53,52
PVP01_0201900,3985,P01,P01,known,2,10,16,43,47,52,52,48
PVP01_0006050,3986,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_1148300,3987,P01,P01,known,1,1,2,2,2,2,2,4
PVP01_0100200,3988,P01,P01,known,6,8,10,10,49,40,40,65
PVP01_0002140,3989,P01,P01,known,6,8,10,10,26,24,31,195
PVP01_0000450,3990,P01,P01,known,2,9,11,11,65,73,82,107
PVP01_0008430,3991,P01,P01,known,2,16,21,24,27,32,32,41
PVP01_0000850,3992,P01,P01,known,2,9,11,11,48,51,133,154
PVP01_0120800,3993,P01,P01,known,2,9,11,11,12,14,14,14
PVX_112630,3994,Sal1,E,known,1,1,24,35,40,41,41,40
PVP01_1201300,3995,P01,P01,known,1,1,33,28,30,63,71,77
PVP01_0006740,3996,P01,P01,known,4,3,3,3,3,11,10,10
PVX_041690,3997,Sal1,E,known,1,1,1,1,1,1,1,1
PVX_096910,3998,Sal1,E,known,1,1,2,2,2,2,23,35
PVX_023185,3999,Sal1,E,known,1,1,1,1,1,1,1,1
PVP01_0535400,4000,P01,P01,known,3,4,5,6,5,5,5,3
PVP01_0002430,4001,P01,P01,known,2,7,9,9,66,67,76,81
PVP01_0006440,4002,P01,P01,known,2,7,9,62,78,96,107,128
PVP01_0009160,4003,P01,P01,known,6,8,10,10,26,24,31,123
PVP01_0950000,4004,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0008050,4005,P01,P01,known,5,5,6,5,9,8,8,7
PVX_013620,4006,Sal1,E,known,1,1,7,7,6,6,6,5
PVP01_0001590,4007,P01,P01,known,6,8,10,10,75,75,78,83
PVX_088798,4008,Sal1,Sal1,known,3,2,4,4,4,3,140,178
PVX_102630,4009,Sal1,I,known,5,5,6,5,10,10,9,9
PVP01_0004450,4010,P01,P01,known,1,12,22,22,24,26,26,31
PVP01_0007820,4011,P01,P01,known,6,8,10,10,49,40,40,65
PVP01_0534500,4012,P01,P01,known,1,1,1,1,1,1,1,1
PVX_124725,4013,Sal1,E,known,1,1,2,2,2,2,2,4
PVP01_0119800,4014,P01,P01,known,1,1,2,2,19,27,55,55
PVX_088795,4015,Sal1,Sal1,known,1,1,39,45,53,55,56,56
PVP01_0006370,4016,P01,P01,known,3,2,4,4,4,3,3,2
PVX_069690,4017,Sal1,Sal1,known,1,12,22,22,24,26,26,31
PVP01_0003710,4018,P01,P01,known,2,23,43,50,99,124,144,182
PVP01_0006700,4019,P01,P01,known,8,11,30,33,38,35,34,42
PVX_083575,4020,Sal1,E,known,1,1,2,28,30,63,71,77
PVP01_0009750,4021,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0004420,4022,P01,P01,known,2,9,11,11,12,14,14,14
PVP01_0219400,4023,P01,P01,known,2,17,23,23,25,23,30,51
PVP01_0000550,4024,P01,P01,known,2,9,11,11,12,14,14,14
PVP01_0006140,4025,P01,P01,known,2,17,23,23,25,23,30,51
PVP01_0010600,4026,P01,P01,known,3,4,5,6,5,5,5,3
PVP01_0003730,4027,P01,P01,known,5,5,6,5,10,10,9,9
PVP01_0737100,4028,P01,P01,known,2,17,23,23,25,23,30,51
PVP01_0200300,4029,P01,P01,known,1,1,12,15,20,17,18,19
PVP01_1271800,4030,P01,P01,known,3,2,45,51,64,77,85,95
PVX_003495,4031,Sal1,E,known,1,1,2,2,2,2,2,91
PVP01_0001630,4032,P01,P01,known,1,1,12,15,20,17,18,19
PVX_063690,4033,Sal1,G,known,4,3,3,3,3,4,4,6
PVP01_0002180,4034,P01,P01,known,3,4,5,6,5,5,5,3
PVX_005065,4035,Sal1,C,known,3,4,5,6,5,5,5,3
PVP01_0003370,4036,P01,P01,known,6,25,46,54,87,109,126,156
PVP01_0003330,4037,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0007850,4038,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0001240,4039,P01,P01,known,2,6,8,8,7,7,7,96
PVX_028190,4040,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0003400,4041,P01,P01,known,9,15,20,66,88,111,127,159
PVP01_0218200,4042,P01,P01,known,1,1,2,2,2,2,2,29
PVP01_0007520,4043,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0008550,4044,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_1002300,4045,P01,P01,known,2,6,8,8,7,7,97,89
PVP01_0300200,4046,P01,P01,known,9,15,20,20,23,19,19,23
PVX_097530,4047,Sal1,E,known,1,1,14,17,16,25,24,104
PVP01_0001940,4048,P01,P01,known,5,5,6,5,9,8,8,7
PVP01_1200800,4049,P01,P01,known,5,23,43,50,71,90,103,121
PVX_010605,4050,Sal1,J,known,2,7,9,9,8,9,70,69
PVP01_0007510,4051,P01,P01,known,2,7,9,9,66,67,76,81
PVP01_0004440,4052,P01,P01,known,4,3,3,3,3,4,4,12
PVP01_0008380,4053,P01,P01,known,6,8,10,10,26,24,130,163
PVX_095990,4054,Sal1,Sal1,known,3,2,4,4,4,3,3,2
PVP01_1347500,4055,P01,P01,known,3,2,4,4,4,3,3,2
PVX_113230,4056,Sal1,C,known,3,4,5,6,5,5,5,3
PVP01_0007940,4057,P01,P01,known,2,7,9,9,8,9,11,15
PVX_051690,4058,Sal1,C,known,3,2,4,4,4,3,3,2
PVX_107745,4059,Sal1,E,known,1,1,7,14,14,15,15,16
PVP01_0005930,4060,P01,P01,known,4,3,3,3,3,11,10,10
PVP01_0000960,4061,P01,P01,known,1,1,2,2,57,62,66,70
PVX_083590,4062,Sal1,E,known,1,1,1,1,1,1,1,1
PVP01_0008190,4063,P01,P01,known,5,5,6,5,10,10,9,9
PVX_184285,4064,Sal1,C,known,3,2,4,4,4,3,3,2
PVX_115990,4065,Sal1,K,known,2,17,23,23,25,50,48,4
PVP01_0003740,4066,P01,P01,known,2,7,9,9,8,9,11,15
PVP01_0000410,4067,P01,P01,known,2,9,11,11,65,73,82,107
PVP01_0623600,4068,P01,P01,known,3,4,5,6,5,5,5,3
PVP01_0010180,4069,P01,P01,known,2,7,9,9,8,9,70,69
PVP01_0949400,4070,P01,P01,known,3,4,5,6,5,5,5,3
PVP01_0008300,4071,P01,P01,known,2,9,11,11,48,51,59,165
PVP01_1001600,4072,P01,P01,known,2,6,8,8,7,7,7,8
PVP01_0010880,4073,P01,P01,known,1,1,1,1,1,1,1,1
PVX_096970,4074,Sal1,Sal1,known,2,10,40,36,42,57,57,57
PVP01_0008170,4075,P01,P01,known,1,12,22,22,24,26,26,31
PVP01_0003380,4076,P01,P01,known,6,25,46,54,87,109,126,156
PVP01_1473000,4077,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0402300,4078,P01,P01,known,5,5,6,5,10,10,9,9
PVP01_1274000,4079,P01,P01,known,4,3,3,3,3,4,4,12
PVP01_0002930,4080,P01,P01,known,4,3,3,3,3,4,4,98
PVP01_0500900,4081,P01,P01,known,2,12,22,22,24,26,95,118
PVP01_0001710,4082,P01,P01,known,2,7,9,9,8,9,70,69
PVP01_0007760,4083,P01,P01,known,2,13,17,74,96,121,141,179
PVP01_0005750,4084,P01,P01,known,6,25,46,54,84,105,121,147
PVP01_0000440,4085,P01,P01,known,5,5,28,31,37,34,36,34
PVP01_0008780,4086,P01,P01,known,4,3,3,3,3,4,4,21
PVP01_0000320,4087,P01,P01,known,2,7,9,9,8,9,11,129
PVP01_0005260,4088,P01,P01,known,4,33,60,78,104,132,154,199
PVP01_0005950,4089,P01,P01,known,1,1,2,2,21,18,17,29
PVP01_0002540,4090,P01,P01,known,2,9,11,11,12,14,14,14
PVP01_0001070,4091,P01,P01,known,2,7,9,9,91,108,115,142
PVP01_0008770,4092,P01,P01,known,5,5,6,5,10,10,9,9
PVP01_0001500,4093,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0004400,4094,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0009450,4095,P01,P01,known,8,11,30,33,38,35,34,42
PVP01_0009010,4096,P01,P01,known,2,16,21,24,27,32,32,41
PVP01_0011070,4097,P01,P01,known,3,2,4,4,4,3,3,2
PVX_103660,4098,Sal1,C,known,3,4,5,6,5,5,5,3
PVP01_0004550,4099,P01,P01,known,5,5,6,5,9,8,8,7
PVP01_0007810,4100,P01,P01,known,4,3,3,3,3,11,10,10
PVP01_0006300,4101,P01,P01,known,2,13,17,18,18,16,16,17
PVP01_0102400,4102,P01,P01,known,1,12,35,38,41,42,51,47
PVP01_0102000,4103,P01,P01,known,10,21,34,40,45,46,45,49
PVP01_0737000,4104,P01,P01,known,9,15,20,20,23,19,19,23
PVP01_0009640,4105,P01,P01,known,5,5,6,5,10,10,9,9
PVP01_0500400,4106,P01,P01,known,4,3,3,3,3,11,10,10
PVP01_0005400,4107,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0009310,4108,P01,P01,known,2,7,9,9,8,9,11,15
PVP01_1471700,4109,P01,P01,known,3,4,5,6,5,5,5,3
PVP01_0010190,4110,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0002480,4111,P01,P01,known,2,16,21,24,27,32,32,41
PVX_169270,4112,Sal1,C,known,3,2,4,4,4,3,3,2
PVX_134260,4113,Sal1,E,known,1,1,26,26,31,30,27,27
PVP01_0009740,4114,P01,P01,known,1,1,13,12,11,12,12,13
PVP01_0502500,4115,P01,P01,known,2,7,9,9,8,9,11,191
PVX_104185,4116,Sal1,C,known,3,2,45,51,64,77,85,95
PVP01_0004700,4117,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0220800,4118,P01,P01,known,2,18,25,25,28,28,25,26
PVP01_0003050,4119,P01,P01,known,1,1,2,2,2,2,2,13
PVP01_0218000,4120,P01,P01,known,1,1,2,2,2,2,2,4
PVP01_0004470,4121,P01,P01,known,3,2,54,67,97,122,142,180
PVX_076695,4122,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0004560,4123,P01,P01,known,4,3,3,3,3,11,10,10
PVP01_1002100,4124,P01,P01,known,2,6,8,8,7,97,97,89
PVP01_0010520,4125,P01,P01,known,1,1,7,7,6,6,6,5
PVP01_0002710,4126,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0010320,4127,P01,P01,known,2,17,23,23,25,23,30,51
PVP01_0008630,4128,P01,P01,known,7,14,18,19,61,68,77,82
PVP01_0005250,4129,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0000930,4130,P01,P01,known,2,6,8,8,7,7,7,8
PVP01_0008280,4131,P01,P01,known,10,19,27,29,34,31,29,30
PVP01_1000300,4132,P01,P01,known,2,6,8,8,7,7,7,75
PVP01_0000660,4133,P01,P01,known,10,19,27,29,34,31,29,30
PVX_007085,4134,Sal1,E,known,1,1,2,2,2,2,2,4
PVP01_0001580,4135,P01,P01,known,5,5,6,5,9,8,8,7
PVP01_1469600,4136,P01,P01,known,10,19,27,29,34,31,29,30
PVP01_0121400,4137,P01,P01,known,2,7,9,9,8,9,11,15
PVP01_0005040,4138,P01,P01,known,2,9,11,11,12,14,14,14
PVX_175270,4139,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0008820,4140,P01,P01,known,1,1,7,7,6,6,6,5
PVP01_0006860,4141,P01,P01,known,4,3,3,3,3,4,4,21
PVP01_0005790,4142,P01,P01,known,2,17,23,23,25,23,30,157
PVP01_0005910,4143,P01,P01,known,5,5,6,5,9,8,8,7
PVP01_1472200,4144,P01,P01,known,1,1,1,1,1,1,1,18
PVP01_0120000,4145,P01,P01,known,0,0,0,0,0,0,0,0
PVP01_0003920,4146,P01,P01,known,2,7,9,9,8,9,11,15
PVP01_0003030,4147,P01,P01,known,3,2,4,4,4,3,3,2
PVX_061190,4148,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0008650,4149,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0736200,4150,P01,P01,known,1,1,12,15,20,17,18,19
PVP01_0402500,4151,P01,P01,known,2,18,25,25,28,28,25,26
PVP01_0101300,4152,P01,P01,known,2,17,23,23,25,23,30,112
PVP01_0217800,4153,P01,P01,known,2,6,8,8,7,7,7,169
PVP01_1035300,4154,P01,P01,known,9,15,20,20,23,19,19,23
PVP01_0009890,4155,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0009040,4156,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0005410,4157,P01,P01,known,4,3,3,3,3,4,4,6
PVX_102130,4158,Sal1,G,known,4,3,3,3,3,11,10,10
PVP01_0121100,4159,P01,P01,known,1,12,22,22,24,93,95,118
PVP01_0838400,4160,P01,P01,known,7,21,34,40,45,46,45,193
PVP01_0005160,4161,P01,P01,known,1,1,7,7,6,6,6,5
PVP01_0001050,4162,P01,P01,known,2,6,8,8,7,7,7,8
PVP01_0838900,4163,P01,P01,known,7,14,18,19,22,20,20,20
PVP01_0004070,4164,P01,P01,known,8,11,19,21,33,38,50,63
PVP01_0002310,4165,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0221200,4166,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0005900,4167,P01,P01,known,2,9,11,11,12,14,14,14
PVP01_0002360,4168,P01,P01,known,2,9,11,11,12,14,14,14
PVP01_1471100,4169,P01,P01,known,2,17,23,23,25,23,132,141
PVP01_0000600,4170,P01,P01,known,2,9,11,11,65,125,145,184
PVP01_0009770,4171,P01,P01,known,3,2,4,4,4,72,68,72
PVP01_0007960,4172,P01,P01,known,2,9,11,61,77,95,105,126
PVP01_0737200,4173,P01,P01,known,3,2,4,4,4,3,3,2
PVX_061690,4174,Sal1,E,known,1,1,1,1,1,1,1,1
PVP01_0006960,4175,P01,P01,known,1,1,2,2,35,12,12,13
PVP01_0121200,4176,P01,P01,known,8,11,19,21,33,110,118,158
PVP01_0003820,4177,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0009530,4178,P01,P01,known,3,2,4,4,4,72,68,72
PVP01_0009370,4179,P01,P01,known,8,11,37,44,50,53,53,52
PVP01_0008510,4180,P01,P01,known,5,23,6,52,63,70,80,87
PVP01_0004120,4181,P01,P01,known,4,3,3,3,3,4,4,12
PVX_012115,4182,Sal1,G,known,4,3,3,3,3,11,10,10
PVX_020680,4183,Sal1,E,known,1,1,7,7,6,6,6,5
PVP01_1472900,4184,P01,P01,known,2,7,9,9,8,9,11,15
PVP01_0301200,4185,P01,P01,known,2,7,9,9,8,9,11,15
PVP01_0006680,4186,P01,P01,known,4,3,3,3,3,4,4,6
PVX_086845,4187,Sal1,Sal1,known,5,12,55,68,92,116,134,168
PVP01_1272500,4188,P01,P01,known,1,1,7,14,14,15,15,16
PVP01_0101500,4189,P01,P01,known,1,1,14,17,16,66,75,80
PVP01_0000590,4190,P01,P01,known,2,9,11,11,48,51,59,97
PVP01_0001180,4191,P01,P01,known,2,6,8,8,7,7,7,8
PVP01_0009000,4192,P01,P01,known,2,16,21,24,27,32,32,41
PVP01_0007660,4193,P01,P01,known,1,1,1,1,1,1,1,1
PVX_103665,4194,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0008580,4195,P01,P01,known,2,6,8,8,7,45,33,39
PVP01_0005810,4196,P01,P01,known,3,4,5,6,5,5,5,3
PVP01_0009580,4197,P01,P01,known,2,17,23,23,25,23,30,51
PVP01_0009060,4198,P01,P01,known,6,8,10,10,26,24,31,76
PVX_125726,4199,Sal1,E,known,1,1,12,39,43,43,42,43
PVP01_0005340,4200,P01,P01,known,9,15,20,20,23,19,19,23
PVP01_0220000,4201,P01,P01,known,6,8,10,10,49,40,40,65
PVP01_0010250,4202,P01,P01,known,7,21,34,40,45,46,45,49
PVP01_0950200,4203,P01,P01,known,1,1,13,12,11,12,12,13
PVP01_0007460,4204,P01,P01,known,4,3,3,3,3,4,4,6
PVX_093725,4205,Sal1,Sal1,known,8,11,19,21,33,38,50,63
PVX_104190,4206,Sal1,E,known,1,1,2,2,51,54,54,53
PVP01_0006710,4207,P01,P01,known,4,3,19,53,39,37,65,74
PVX_022185,4208,Sal1,E,known,1,1,7,14,14,15,15,16
PVX_086855,4209,Sal1,Sal1,known,1,1,32,37,35,36,37,36
PVP01_0004330,4210,P01,P01,known,3,4,5,13,13,13,13,11
PVX_086890,4211,Sal1,Sal1,known,1,1,2,2,54,50,48,50
PVP01_0200500,4212,P01,P01,known,2,7,9,9,8,9,64,94
PVP01_0001400,4213,P01,P01,known,5,16,21,24,68,78,90,105
PVP01_0005760,4214,P01,P01,known,3,2,36,30,32,58,61,120
PVP01_0120200,4215,P01,P01,known,8,11,19,21,33,38,50,63
PVP01_1272300,4216,P01,P01,known,1,1,7,14,14,15,15,16
PVP01_0010530,4217,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0007630,4218,P01,P01,known,2,7,9,58,73,85,91,106
PVP01_0004180,4219,P01,P01,known,9,15,20,20,23,19,19,23
PVP01_0004600,4220,P01,P01,known,5,5,6,5,9,8,8,7
PVP01_1001700,4221,P01,P01,known,2,6,8,8,7,7,7,8
PVP01_0000920,4222,P01,P01,known,2,7,9,9,8,9,11,15
PVP01_0004680,4223,P01,P01,known,8,11,37,44,50,53,53,52
PVP01_0009210,4224,P01,P01,known,1,22,41,47,103,131,153,198
PVP01_0005840,4225,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_1149400,4226,P01,P01,known,2,6,8,8,7,7,7,169
PVX_019670,4227,Sal1,C,known,3,4,5,6,5,5,5,3
PVP01_0009590,4228,P01,P01,known,1,1,19,21,33,38,72,66
PVP01_0004140,4229,P01,P01,known,2,9,25,25,28,28,25,26
PVP01_0009760,4230,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0000080,4231,P01,P01,known,10,28,48,56,72,83,101,117
PVP01_0008150,4232,P01,P01,known,7,14,18,19,61,68,77,82
PVP01_0004610,4233,P01,P01,known,4,3,3,3,3,4,4,12
PVP01_0000500,4234,P01,P01,known,2,9,11,11,65,73,82,107
PVP01_1100200,4235,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0007740,4236,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0006760,4237,P01,P01,known,1,1,2,2,21,18,17,29
PVP01_1001800,4238,P01,P01,known,2,6,8,8,7,7,7,96
PVP01_0004320,4239,P01,P01,known,2,20,31,34,55,59,62,64
PVP01_1002200,4240,P01,P01,known,2,6,8,8,7,7,33,89
PVP01_0009390,4241,P01,P01,known,9,15,52,64,81,102,114,139
PVP01_0101200,4242,P01,P01,known,2,16,21,24,27,94,102,119
PVP01_0000650,4243,P01,P01,known,2,9,11,11,12,14,119,145
PVP01_1273900,4244,P01,P01,known,3,2,25,25,28,28,25,26
PVP01_0005420,4245,P01,P01,known,6,8,10,10,49,40,40,65
PVP01_0003850,4246,P01,P01,known,2,7,9,9,8,9,76,81
PVX_096001,4247,Sal1,Sal1,known,1,1,1,1,1,1,1,1
PVP01_0004800,4248,P01,P01,known,2,7,9,9,8,9,11,143
PVP01_1300500,4249,P01,P01,known,2,9,11,11,48,51,59,97
PVP01_0000380,4250,P01,P01,known,2,9,11,11,48,51,59,165
PVP01_0002000,4251,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0004350,4252,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_1471000,4253,P01,P01,known,1,1,2,2,19,81,89,102
PVP01_0011000,4254,P01,P01,known,4,3,3,3,3,4,4,12
PVP01_0100400,4255,P01,P01,known,7,14,56,70,94,119,138,174
PVP01_0011030,4256,P01,P01,known,4,3,3,3,3,4,4,12
PVX_048690,4257,Sal1,G,known,4,3,3,3,3,11,10,10
PVX_049690,4258,Sal1,E,known,1,1,1,1,1,1,1,18
PVP01_0534800,4259,P01,P01,known,6,8,10,10,17,22,22,24
PVP01_0007880,4260,P01,P01,known,2,13,17,18,18,16,16,17
PVP01_0005730,4261,P01,P01,known,6,8,10,10,17,22,22,24
PVX_158260,4262,Sal1,E,known,1,1,26,26,31,30,27,27
PVP01_0000520,4263,P01,P01,known,7,32,59,77,102,130,152,197
PVP01_0600200,4264,P01,P01,known,2,6,8,8,7,45,33,39
PVX_029190,4265,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0010490,4266,P01,P01,known,6,8,10,10,49,40,40,161
PVX_042690,4267,Sal1,K,known,2,9,11,11,12,14,14,14
PVP01_0403800,4268,P01,P01,known,1,1,2,2,2,2,2,4
PVP01_0010780,4269,P01,P01,known,5,5,6,5,10,10,9,9
PVP01_1272100,4270,P01,P01,known,2,7,9,9,8,9,125,155
PVP01_0002760,4271,P01,P01,known,2,9,11,61,77,95,105,126
PVX_093720,4272,Sal1,E,known,1,1,2,2,2,2,100,116
PVP01_0010720,4273,P01,P01,known,5,5,6,5,9,8,8,7
PVP01_0001950,4274,P01,P01,known,8,11,19,21,33,38,50,63
PVX_021680,4275,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0100600,4276,P01,P01,known,2,9,11,11,12,14,14,14
PVP01_0220600,4277,P01,P01,known,4,3,3,3,3,4,4,21
PVX_009595,4278,Sal1,E,known,1,1,19,21,39,37,72,66
PVP01_0009650,4279,P01,P01,known,2,9,11,11,12,14,14,14
PVP01_0006380,4280,P01,P01,known,9,15,52,64,81,102,114,139
PVP01_0004150,4281,P01,P01,known,2,18,25,25,28,28,25,26
PVX_149260,4282,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0900600,4283,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_1148600,4284,P01,P01,known,6,8,10,10,17,98,110,131
PVX_026190,4285,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0006610,4286,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0007570,4287,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0004390,4288,P01,P01,known,3,2,36,30,32,58,61,110
PVP01_0900750,4289,P01,P01,known,0,0,0,0,0,0,0,0
PVP01_0003140,4290,P01,P01,known,1,1,1,1,1,1,1,1
PVX_105710,4291,Sal1,J,known,2,7,9,9,8,9,64,127
PVP01_0840800,4292,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0008620,4293,P01,P01,known,7,14,18,19,61,68,77,82
PVP01_0201600,4294,P01,P01,known,2,10,16,27,29,29,52,48
PVP01_0003500,4295,P01,P01,known,2,11,19,21,33,38,50,188
PVP01_0010700,4296,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0002190,4297,P01,P01,known,1,12,58,76,100,126,147,187
PVP01_0004110,4298,P01,P01,known,6,8,10,10,26,24,31,76
PVP01_0009440,4299,P01,P01,known,1,12,22,22,24,26,26,31
PVP01_0533400,4300,P01,P01,known,1,1,2,2,2,2,2,4
PVP01_0009800,4301,P01,P01,known,6,8,10,10,26,24,31,76
PVP01_1000400,4302,P01,P01,known,2,6,8,8,7,7,7,8
PVP01_0000580,4303,P01,P01,known,5,5,28,31,37,34,36,34
PVP01_0003390,4304,P01,P01,known,6,25,46,54,87,109,126,156
PVP01_0534900,4305,P01,P01,known,1,1,1,1,1,1,1,1
PVX_107750,4306,Sal1,J,known,2,7,9,9,8,9,125,155
PVP01_0001390,4307,P01,P01,known,2,6,8,8,7,7,7,8
PVX_020170,4308,Sal1,E,known,1,1,1,1,1,1,1,1
PVP01_0006430,4309,P01,P01,known,2,9,11,11,12,14,14,14
PVP01_1000600,4310,P01,P01,known,2,6,8,8,7,7,7,75
PVP01_0010260,4311,P01,P01,known,2,13,17,18,18,16,16,17
PVP01_0006640,4312,P01,P01,known,1,12,22,22,24,26,26,31
PVP01_1274900,4313,P01,P01,known,4,3,3,3,3,4,4,12
PVP01_0008390,4314,P01,P01,known,8,11,30,33,38,35,34,42
PVP01_0009810,4315,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0002040,4316,P01,P01,known,5,5,6,5,9,8,8,7
PVX_003485,4317,Sal1,C,known,3,2,4,4,4,3,3,2
PVP01_0009830,4318,P01,P01,known,1,12,22,22,24,26,26,31
PVX_157260,4319,Sal1,E,known,1,1,26,26,31,30,27,27
PVP01_0502100,4320,P01,P01,known,7,14,18,19,61,68,77,82
PVP01_0005000,4321,P01,P01,known,6,8,10,10,49,40,40,65
PVP01_0008490,4322,P01,P01,known,5,5,6,5,10,10,9,9
PVP01_0003080,4323,P01,P01,known,2,7,9,9,8,9,11,15
PVP01_0005940,4324,P01,P01,known,4,3,3,3,3,11,10,10
PVP01_0010060,4325,P01,P01,known,6,8,10,10,75,75,78,83
PVP01_0006990,4326,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0004040,4327,P01,P01,known,2,7,9,58,73,85,91,106
PVP01_0102100,4328,P01,P01,known,7,24,44,49,60,86,96,111
PVP01_0002030,4329,P01,P01,known,2,7,9,9,8,9,108,130
PVP01_0008560,4330,P01,P01,known,4,3,3,3,3,4,4,6
PVP01_0008210,4331,P01,P01,known,5,5,6,5,10,10,9,9
PVX_054190,4332,Sal1,E,known,1,1,1,1,1,1,1,1
PVP01_0011100,4333,P01,P01,known,2,7,9,9,8,89,64,127
PVX_074690,4334,Sal1,E,known,1,1,1,1,1,1,1,1
PVP01_0010170,4335,P01,P01,known,5,5,6,5,9,8,8,7
PVP01_1100700,4336,P01,P01,known,1,1,14,17,16,76,84,93
PVP01_0120400,4337,P01,P01,known,6,27,47,55,67,80,87,100
PVP01_0001020,4338,P01,P01,known,2,6,8,8,7,7,7,8
PVP01_0624800,4339,P01,P01,known,3,4,5,13,13,13,13,11
PVP01_0000890,4340,P01,P01,known,2,9,11,11,12,73,82,107
PVX_019160,4341,Sal1,Sal1,known,8,11,30,33,38,35,34,42
PVP01_0901000,4342,P01,P01,known,2,13,17,18,18,16,16,17
PVP01_0006930,4343,P01,P01,known,1,1,1,1,1,1,1,1
PVP01_0403600,4344,P01,P01,known,2,13,44,49,60,114,131,166
PVX_103155,4345,Sal1,E,known,1,1,1,1,1,1,1,1
PVX_097525,4346,Sal1,E,known,1,1,7,7,6,6,6,5
PVP01_0424100,4347,P01,P01,known,1,1,2,2,2,2,2,59
PVP01_0003490,4348,P01,P01,known,3,2,4,4,4,3,3,2
PVP01_0007090,4349,P01,P01,known,4,3,3,3,3,11,10,10
PVP01_0005320,4350,P01,P01,known,2,16,21,24,27,32,32,41
PVP01_0200900,4351,P01,P01,known,2,24,44,49,60,114,131,166
PVP01_0003360,4352,P01,P01,known,2,17,23,23,25,23,106,112
C1326_comp2815_c0_seq1_1,4353,Zhu16,Zhu16,known,1,1,1,1,1,1,1,1
C135_comp885_c0_seq2_1,4354,Zhu16,Zhu16,known,1,1,15,16,15,56,49,44
C1857_comp75973_c0_seq1_1,4355,Zhu16,Zhu16,known,1,1,2,2,2,2,2,68
C3097_comp67674_c0_seq1_1,4356,Zhu16,Zhu16,known,1,1,1,1,1,1,1,1
C3178_comp1853_c0_seq1_1,4357,Zhu16,Zhu16,known,1,1,1,1,1,1,1,1
C318_comp74342_c0_seq1_1,4358,Zhu16,Zhu16,known,3,4,5,6,13,13,13,11
C3395_comp3968_c0_seq1_1,4359,Zhu16,Zhu16,known,1,1,1,1,1,1,1,1
C3734_comp4751_c0_seq2_1,4360,Zhu16,Zhu16,known,1,1,1,1,1,1,1,1
C4554_comp3276_c0_seq1_1,4361,Zhu16,Zhu16,known,4,3,3,3,3,4,92,21
