"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCHAS_1344100","PCHAS_1344100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,630,786..1,643,707(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1344100","Previous IDs: PC000828.03.0;PC104497.00.0;PC300911.00.0;PC301631.00.0;PC302469.00.0;PC402624.00.0;PC405781.00.0;PCAS_134410;PCHAS_134410","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1630786..1643707(-)","PCHAS_13_v3","1","OG6r1_161057","0","3","3","1","null","null","reverse","protein coding","No","12654"
"PCHAS_1344200","PCHAS_1344200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,644,864..1,646,136(+)","PRELI domain-containing protein, putative","no","PRELID","PCHAS_1344200","Previous IDs: PC000431.01.0;PCAS_134420;PCHAS_134420","PRELI domain-containing protein, putative","13","PCHAS_13_v3:1644864..1646136(+)","PCHAS_13_v3","42","OG6_102353","0","5","5","1","null","null","forward","protein coding","No","579"
"PCHAS_1344300","PCHAS_1344300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,646,744..1,650,741(-)","DEAD box helicase, putative","no","null","PCHAS_1344300","Previous IDs: PC000004.02.0;PC103423.00.0;PC301006.00.0;PC405129.00.0;PCAS_134430;PCHAS_134430","DEAD box helicase, putative","13","PCHAS_13_v3:1646744..1650741(-)","PCHAS_13_v3","45","OG6_102316","0","8","8","1","null","null","reverse","protein coding","No","3240"
"PCHAS_1344400","PCHAS_1344400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,651,267..1,654,870(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1344400","Previous IDs: PC000439.03.0;PC103422.00.0;PCAS_134440;PCHAS_134440","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1651267..1654870(+)","PCHAS_13_v3","30","OG6_532517","0","2","2","1","null","null","forward","protein coding","No","3372"
"PCHAS_1344500","PCHAS_1344500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,655,832..1,656,597(+)","SNARE protein, putative","no","null","PCHAS_1344500","Previous IDs: PC000438.03.0;PC300644.00.0;PCAS_134450;PCHAS_134450","SNARE protein, putative","13","PCHAS_13_v3:1655832..1656597(+)","PCHAS_13_v3","43","OG6_101684","0","2","2","1","null","null","forward","protein coding","No","663"
"PCHAS_1344600","PCHAS_1344600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,657,585..1,659,282(-)","dihydrofolate synthase/folylpolyglutamate synthase, putative","no","DHFS-FPGS","PCHAS_1344600","Previous IDs: PC000527.03.0;PC000550.03.0;PCAS_134460;PCHAS_134460","dihydrofolate synthase/folylpolyglutamate synthase, putative","13","PCHAS_13_v3:1657585..1659282(-)","PCHAS_13_v3","44","OG6_100496","0","4","4","1","null","null","reverse","protein coding","No","1419"
"PCHAS_1344700","PCHAS_1344700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,661,470..1,662,420(+)","L-lactate dehydrogenase, putative","no","LDH","PCHAS_1344700","Previous IDs: PC000524.03.0;PC301139.00.0;PCAS_134470;PCHAS_134470","L-lactate dehydrogenase, putative","13","PCHAS_13_v3:1661470..1662420(+)","PCHAS_13_v3","43","OG6_100601","0","1","1","1","null","null","forward","protein coding","No","951"
"PCHAS_1344800","PCHAS_1344800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,663,073..1,663,306(-)","U6 snRNA-associated Sm-like protein LSm6, putative","no","LSM6","PCHAS_1344800","Previous IDs: PC000526.03.0;PCAS_134480;PCHAS_134480","U6 snRNA-associated Sm-like protein LSm6, putative","13","PCHAS_13_v3:1663073..1663306(-)","PCHAS_13_v3","44","OG6_102118","0","1","1","1","null","null","reverse","protein coding","No","234"
"PCHAS_1344900","PCHAS_1344900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,664,783..1,666,075(-)","phosphoribosylpyrophosphate synthetase, putative","no","null","PCHAS_1344900","Previous IDs: PC000214.00.0;PC000525.03.0;PCAS_134490;PCHAS_134490","phosphoribosylpyrophosphate synthetase, putative","13","PCHAS_13_v3:1664783..1666075(-)","PCHAS_13_v3","43","OG6_100356","0","1","1","1","null","null","reverse","protein coding","No","1293"
"PCHAS_1345000","PCHAS_1345000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,668,203..1,669,527(-)","lactate dehydrogenase, putative","no","null","PCHAS_1345000","Previous IDs: PC001369.02.0;PCAS_134500;PCHAS_134500","lactate dehydrogenase, putative","13","PCHAS_13_v3:1668203..1669527(-)","PCHAS_13_v3","44","OG6_200216","0","3","3","1","null","null","reverse","protein coding","No","1005"
"PCHAS_1345100","PCHAS_1345100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,672,326..1,680,851(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1345100","Previous IDs: PC000299.02.0;PC000301.02.0;PC000926.01.0;PC300931.00.0;PC403390.00.0;PCAS_134510;PCHAS_134510","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1672326..1680851(+)","PCHAS_13_v3","3","OG6_156106","0","1","1","1","null","null","forward","protein coding","No","8526"
"PCHAS_1345200","PCHAS_1345200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,681,487..1,683,699(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1345200","Previous IDs: PC000643.00.0;PC000927.01.0;PCAS_134520;PCHAS_134520","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1681487..1683699(+)","PCHAS_13_v3","44","OG6_215370","0","5","5","1","null","null","forward","protein coding","No","1728"
"PCHAS_1345300","PCHAS_1345300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,684,440..1,685,022(+)","mitochondrial fission 1 protein, putative","no","FIS1","PCHAS_1345300","Previous IDs: PC103989.00.0;PCAS_134530;PCHAS_134530","mitochondrial fission 1 protein, putative","13","PCHAS_13_v3:1684440..1685022(+)","PCHAS_13_v3","43","OG6_102996","0","2","2","1","null","null","forward","protein coding","No","426"
"PCHAS_1345400","PCHAS_1345400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,685,244..1,685,857(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1345400","Previous IDs: PCHAS_134540","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1685244..1685857(-)","PCHAS_13_v3","43","OG6_159559","0","3","3","1","null","null","reverse","protein coding","No","237"
"PCHAS_1345500","PCHAS_1345500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,687,655..1,692,211(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1345500","Previous IDs: PC000447.02.0;PC104220.00.0;PC105323.00.0;PC302650.00.0;PC405771.00.0;PCAS_134550;PCHAS_134550","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1687655..1692211(+)","PCHAS_13_v3","3","OG6_188179","1","1","1","1","null","null","forward","protein coding","No","4557"
"PCHAS_1345600","PCHAS_1345600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,692,789..1,699,699(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1345600","Previous IDs: PC000208.02.0;PC000580.00.0;PC000692.01.0;PC001300.02.0;PC302136.00.0;PC403617.00.0;PCAS_134560;PCHAS_134560","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1692789..1699699(-)","PCHAS_13_v3","0","OG6_149970","0","2","2","1","null","null","reverse","protein coding","No","6657"
"PCHAS_1345700","PCHAS_1345700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,701,340..1,702,280(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1345700","Previous IDs: PC000393.05.0;PC301799.00.0;PCAS_134570;PCHAS_134570","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1701340..1702280(-)","PCHAS_13_v3","44","OG6_160749","0","4","4","1","null","null","reverse","protein coding","No","507"
"PCHAS_1345800","PCHAS_1345800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,703,316..1,704,733(+)","WD repeat-containing protein, putative","no","null","PCHAS_1345800","Previous IDs: PCHAS_134580","WD repeat-containing protein, putative","13","PCHAS_13_v3:1703316..1704733(+)","PCHAS_13_v3","87","OG6_102214","1","4","4","1","null","null","forward","protein coding","No","996"
"PCHAS_1345900","PCHAS_1345900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,705,117..1,707,177(+)","GTPase-activating protein, putative","no","null","PCHAS_1345900","Previous IDs: PCHAS_134590","GTPase-activating protein, putative","13","PCHAS_13_v3:1705117..1707177(+)","PCHAS_13_v3","63","OG6_101755","1","1","1","1","null","null","forward","protein coding","No","2061"
"PCHAS_1346000","PCHAS_1346000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,707,367..1,708,381(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1346000","Previous IDs: PCHAS_134600","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1707367..1708381(-)","PCHAS_13_v3","44","OG6_533592","0","3","3","1","null","null","reverse","protein coding","No","795"
"PCHAS_1346100","PCHAS_1346100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,709,244..1,711,070(-)","RNA-binding protein, putative","no","null","PCHAS_1346100","Previous IDs: PC000200.01.0;PC000820.01.0;PCAS_134610;PCHAS_134610","RNA-binding protein, putative","13","PCHAS_13_v3:1709244..1711070(-)","PCHAS_13_v3","44","OG6_130126","0","2","2","1","null","null","reverse","protein coding","No","1533"
"PCHAS_1346200","PCHAS_1346200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,711,961..1,714,293(-)","translation initiation factor eIF-2B subunit gamma, putative","no","null","PCHAS_1346200","Previous IDs: PC000821.01.0;PC300156.00.0;PC300715.00.0;PC302553.00.0;PCAS_134620;PCHAS_134620","translation initiation factor eIF-2B subunit gamma, putative","13","PCHAS_13_v3:1711961..1714293(-)","PCHAS_13_v3","45","OG6_102755","0","10","10","1","null","null","reverse","protein coding","No","1431"
"PCHAS_1346300","PCHAS_1346300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,715,018..1,720,819(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1346300","Previous IDs: PC000422.04.0;PC000819.01.0;PC302636.00.0;PC405920.00.0;PCAS_134630;PCHAS_134630","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1715018..1720819(-)","PCHAS_13_v3","19","OG6r1_100787","0","1","1","1","null","null","reverse","protein coding","No","5802"
"PCHAS_1346400","PCHAS_1346400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,723,060..1,735,190(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1346400","Previous IDs: PC000079.05.0;PC000563.00.0;PC000986.01.0;PC302482.00.0;PC302610.00.0;PCAS_134640;PCHAS_134640","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1723060..1735190(+)","PCHAS_13_v3","4","OG6r1_113221","0","3","3","1","null","null","forward","protein coding","No","11898"
"PCHAS_1346500","PCHAS_1346500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,737,387..1,738,952(+)","conserved Apicomplexan protein, unknown function","no","null","PCHAS_1346500","Previous IDs: PC103304.00.0;PCAS_134650;PCHAS_134650","conserved Apicomplexan protein, unknown function","13","PCHAS_13_v3:1737387..1738952(+)","PCHAS_13_v3","42","OG6_130940","0","1","1","1","null","null","forward","protein coding","No","1566"
"PCHAS_1346600","PCHAS_1346600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,739,657..1,740,901(-)","Qa-SNARE protein, putative","no","null","PCHAS_1346600","Previous IDs: PCHAS_134660","Qa-SNARE protein, putative","13","PCHAS_13_v3:1739657..1740901(-)","PCHAS_13_v3","44","OG6_105078","0","1","1","1","null","null","reverse","protein coding","No","1245"
"PCHAS_1346700","PCHAS_1346700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,741,488..1,744,607(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1346700","Previous IDs: PC100818.00.0;PC101964.00.0;PC102448.00.0;PC401415.00.0;PCAS_134670;PCHAS_134670","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1741488..1744607(-)","PCHAS_13_v3","8","OG6r1_105310","0","1","1","1","null","null","reverse","protein coding","No","3120"
"PCHAS_1346800","PCHAS_1346800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,745,212..1,748,284(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1346800","Previous IDs: PC000598.04.0;PC100819.00.0;PCAS_134680;PCHAS_134680","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1745212..1748284(-)","PCHAS_13_v3","44","OG6_532325","0","3","3","1","null","null","reverse","protein coding","No","2808"
"PCHAS_1346900","PCHAS_1346900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,748,644..1,751,269(-)","conserved protein, unknown function","no","null","PCHAS_1346900","Previous IDs: PC000400.04.0;PCAS_134690;PCHAS_134690","conserved protein, unknown function","13","PCHAS_13_v3:1748644..1751269(-)","PCHAS_13_v3","45","OG6_154429","0","16","16","1","null","null","reverse","protein coding","No","1023"
"PCHAS_1347000","PCHAS_1347000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,752,305..1,753,018(+)","ribonuclease P protein subunit RPR2, putative","no","RPR2","PCHAS_1347000","Previous IDs: PCHAS_134700","ribonuclease P protein subunit RPR2, putative","13","PCHAS_13_v3:1752305..1753018(+)","PCHAS_13_v3","47","OG6_103265","0","1","1","1","null","null","forward","protein coding","No","714"
"PCHAS_1347100","PCHAS_1347100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,754,437..1,759,152(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1347100","Previous IDs: PC000775.02.0;PCAS_134710;PCHAS_134710","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1754437..1759152(+)","PCHAS_13_v3","35","OG6_532685","0","1","1","1","null","null","forward","protein coding","No","4716"
"PCHAS_1347200","PCHAS_1347200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,760,142..1,761,035(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1347200","Previous IDs: PC301602.00.0;PCAS_134720;PCHAS_134720","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1760142..1761035(-)","PCHAS_13_v3","43","OG6_532976","0","1","1","1","null","null","reverse","protein coding","No","894"
"PCHAS_1347300","PCHAS_1347300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,762,317..1,765,083(+)","conserved protein, unknown function","no","null","PCHAS_1347300","Previous IDs: PCHAS_134730","conserved protein, unknown function","13","PCHAS_13_v3:1762317..1765083(+)","PCHAS_13_v3","43","OG6_134721","0","3","3","1","null","null","forward","protein coding","No","2559"
"PCHAS_1347400","PCHAS_1347400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,765,985..1,766,671(+)","nicotinamide/nicotinic acid mononucleotide adenylyltransferase, putative","no","NMNAT","PCHAS_1347400","Previous IDs: PCHAS_134740","nicotinamide/nicotinic acid mononucleotide adenylyltransferase, putative","13","PCHAS_13_v3:1765985..1766671(+)","PCHAS_13_v3","44","OG6_100907","0","1","1","1","null","null","forward","protein coding","No","687"
"PCHAS_1347500","PCHAS_1347500.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,767,310..1,768,095(-)","regulator of nonsense transcripts 3B, putative","no","UPF3B","PCHAS_1347500","Previous IDs: PCHAS_134750","regulator of nonsense transcripts 3B, putative","13","PCHAS_13_v3:1767310..1768095(-)","PCHAS_13_v3","44","OG6_104140","0","1","1","1","null","null","reverse","protein coding","No","786"
"PCHAS_1347600","PCHAS_1347600.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,770,400..1,771,968(+)","ribose-phosphate pyrophosphokinase, putative","no","null","PCHAS_1347600","Previous IDs: PC000294.04.0;PCAS_134760;PCHAS_134760","ribose-phosphate pyrophosphokinase, putative","13","PCHAS_13_v3:1770400..1771968(+)","PCHAS_13_v3","43","OG6_159065","0","1","1","1","null","null","forward","protein coding","No","1569"
"PCHAS_1347700","PCHAS_1347700.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,772,965..1,774,067(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1347700","Previous IDs: PCHAS_134770","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1772965..1774067(+)","PCHAS_13_v3","42","OG6_532720","0","5","5","1","null","null","forward","protein coding","No","393"
"PCHAS_1347800","PCHAS_1347800.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,778,507..1,785,457(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1347800","Previous IDs: PC000418.02.0;PC301658.00.0;PC301948.00.0;PC301958.00.0;PC302386.00.0;PCAS_134780;PCHAS_134780","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1778507..1785457(-)","PCHAS_13_v3","34","OG6_533556","0","1","1","1","null","null","reverse","protein coding","No","6951"
"PCHAS_1347900","PCHAS_1347900.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,788,280..1,789,092(+)","proteasome subunit beta type-7, putative","no","null","PCHAS_1347900","Previous IDs: PC300916.00.0;PC301900.00.0;PCAS_134790;PCHAS_134790","proteasome subunit beta type-7, putative","13","PCHAS_13_v3:1788280..1789092(+)","PCHAS_13_v3","43","OG6_101382","0","1","1","1","null","null","forward","protein coding","No","813"
"PCHAS_1348000","PCHAS_1348000.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,790,728..1,798,426(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1348000","Previous IDs: PC000397.00.0;PC300973.00.0;PC301179.00.0;PC302258.00.0;PC404322.00.0;PCAS_134800;PCHAS_134800","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1790728..1798426(+)","PCHAS_13_v3","36","OG6_532725","0","4","4","1","null","null","forward","protein coding","No","7257"
"PCHAS_1348100","PCHAS_1348100.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,799,753..1,801,043(-)","conserved protein, unknown function","no","null","PCHAS_1348100","Previous IDs: PC000059.02.0;PC300945.00.0;PCAS_134810;PCHAS_134810","conserved protein, unknown function","13","PCHAS_13_v3:1799753..1801043(-)","PCHAS_13_v3","46","OG6_533735","0","3","3","1","null","null","reverse","protein coding","No","960"
"PCHAS_1348200","PCHAS_1348200.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,803,443..1,804,678(-)","conserved protein, unknown function","no","null","PCHAS_1348200","Previous IDs: PC000231.05.0;PCAS_134820;PCHAS_134820","conserved protein, unknown function","13","PCHAS_13_v3:1803443..1804678(-)","PCHAS_13_v3","44","OG6_122822","0","1","1","1","null","null","reverse","protein coding","No","1236"
"PCHAS_1348300","PCHAS_1348300.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,805,951..1,808,016(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1348300","Previous IDs: PC000232.05.0;PC000409.01.0;PC400050.00.0;PCAS_134830;PCHAS_134830","conserved Plasmodium protein, unknown function","13","PCHAS_13_v3:1805951..1808016(-)","PCHAS_13_v3","43","OG6_533211","0","9","9","1","null","null","reverse","protein coding","No","1149"
"PCHAS_1348350","PCHAS_1348350.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,809,029..1,809,242(+)","Plasmodium RNA of unkown function RUF1","no","null","PCHAS_1348350","Previous IDs: PCHAS_134835","Plasmodium RNA of unkown function RUF1","13","PCHAS_13_v3:..(+)","PCHAS_13_v3","0","N/A (gene not protein coding)","0","1","1","1","null","null","forward","non protein coding","No","214"
"PCHAS_1348400","PCHAS_1348400.1","Plasmodium chabaudi chabaudi","PCHAS_13_v3:1,810,310..1,811,146(+)","transcriptional regulatory protein sir2 homologue, putative","no","Sir2A","PCHAS_1348400","Previous IDs: PC000625.00.0;PCAS_134840;PCHAS_134840","transcriptional regulatory protein sir2 homologue, putative","13","PCHAS_13_v3:1810310..1811146(+)","PCHAS_13_v3","44","OG6_102326","0","1","1","1","null","null","forward","protein coding","No","837"
